"","DGS_1","DGS_2","DGS_3","DGS_4","DGS_5","DGS_6","DGS_7","DGS_8","DGS_9","DGS_10","DGS_11","DGS_12","DGS_13","DGS_14","DGS_15","DGS_16","DGS_17","DGS_18","DGS_19","DGS_20","DGS_21","DGS_22","DGS_23","DGS_24","DGS_25","DGS_26","DGS_27","DGS_28","DGS_29","DGS_30","DGS_32","DGS_33","DGS_34","DGS_35","DGS_36","DGS_37","DGS_38","DGS_39","DGS_40","DGS_41","DGS_42","DGS_43","DGS_44","DGS_45","DGS_46","DGS_47","DGS_48","DGS_49","DGS_50","DGS_51","DGS_52","DGS_54","DGS_55","DGS_56","DGS_57","DGS_58","DGS_59","DGS_60","DGS_61","DGS_62","DGS_63","DGS_64","DGS_65","DGS_66","DGS_67","DGS_68","DGS_69","DGS_70","DGS_71","DGS_72","DGS_73","DGS_74","DGS_75"
"653",5,4,6,3,5,2,5,6,6,5,2,6,3,5,3,2,6,5,3,2,3,5,4,3,5,5,6,3,4,5,6,6,6,2,5,4,2,5,6,3,4,5,6,6,5,6,2,3,5,6,3,6,5,5,5,6,4,5,5,5,5,6,2,2,6,6,6,2,3,6,2,5,5
"654",6,6,7,6,6,4,5,6,6,7,6,6,6,4,6,4,6,5,4,1,6,6,3,4,5,6,5,4,4,5,6,6,4,4,4,6,3,4,4,6,3,6,6,4,6,6,5,4,4,6,4,4,4,5,6,6,4,4,6,4,6,4,6,6,4,3,6,4,3,6,6,6,5
"655",4,7,2,3,7,5,4,6,7,7,7,3,5,4,6,6,4,6,2,3,5,4,7,6,4,7,6,4,7,5,6,6,2,4,7,6,5,2,4,7,6,6,7,4,6,7,6,5,7,7,7,7,5,4,5,6,4,6,6,6,7,4,6,5,4,5,7,2,6,7,5,7,4
"656",4,6,4,6,4,2,4,4,5,2,4,2,4,3,3,1,5,4,2,3,3,5,4,7,3,3,4,4,3,5,5,4,5,3,6,3,2,2,6,2,6,5,2,3,2,5,6,2,2,4,5,4,6,5,6,5,3,6,4,2,4,1,5,2,2,4,3,4,5,3,3,4,3
"657",5,3,4,5,6,2,4,5,7,7,3,6,4,3,7,3,7,5,4,4,6,5,7,4,4,6,6,3,5,5,6,7,6,2,5,5,3,2,6,6,2,6,5,3,6,6,1,5,5,7,5,7,4,5,7,7,3,5,6,5,6,3,3,4,5,1,7,2,2,7,2,7,4
"658",1,2,1,7,1,7,7,7,2,1,1,7,3,2,7,2,6,7,6,6,1,7,2,7,6,2,6,1,6,6,7,6,7,6,6,3,2,7,6,2,1,7,1,1,7,2,1,6,1,7,7,2,7,7,6,6,1,6,7,5,7,6,2,1,7,7,7,2,3,2,2,7,6
"659",3,3,6,6,6,2,5,7,6,6,2,6,6,6,6,5,6,6,6,3,6,5,3,5,5,5,6,4,6,6,6,6,6,5,6,5,3,3,5,6,6,2,6,6,6,6,2,5,3,7,6,6,6,5,6,6,3,5,6,3,6,5,5,6,3,4,7,3,3,6,6,6,4
"660",7,7,7,2,7,1,2,7,7,7,6,5,5,6,7,1,6,5,5,1,7,6,7,3,4,7,7,1,6,5,7,6,7,1,6,7,4,5,7,7,7,1,7,7,7,7,1,7,5,7,4,7,7,5,7,6,3,5,5,1,6,3,4,7,6,3,7,7,3,7,3,7,6
"661",2,2,2,6,3,7,7,6,1,3,2,6,2,2,7,1,6,6,3,7,1,5,4,5,7,1,5,7,6,7,4,7,4,6,5,6,2,7,6,4,7,1,1,2,7,3,4,5,2,2,6,4,6,5,5,6,7,7,6,1,7,6,2,2,6,6,2,4,1,2,1,5,5
"662",7,3,7,7,6,2,3,6,2,7,7,6,3,6,6,6,6,6,3,5,7,2,7,2,2,7,1,2,1,5,7,7,7,1,6,5,2,1,5,7,6,7,7,5,3,5,2,6,5,7,1,7,6,5,7,6,2,7,7,6,6,3,6,2,3,1,7,2,2,7,2,7,6
"663",4,7,3,5,7,3,5,7,4,7,4,5,4,7,5,4,5,4,2,5,1,1,3,4,1,6,3,7,5,5,4,5,5,7,4,6,1,1,4,7,7,4,1,5,5,6,4,4,4,7,5,7,4,3,7,5,3,5,5,3,3,4,1,6,2,7,4,4,3,7,3,1,4
"664",2,3,6,4,5,1,2,5,5,5,7,5,2,1,5,5,6,5,5,4,3,6,1,3,3,5,4,2,5,5,5,5,6,2,6,5,1,1,5,6,4,6,5,2,3,6,1,3,3,5,5,7,7,3,6,7,3,6,5,4,7,2,3,4,5,2,4,1,1,3,2,5,5
"665",3,1,4,4,7,7,4,6,3,7,1,4,1,3,7,7,7,6,4,1,1,4,7,4,4,7,2,1,1,7,6,7,7,1,4,4,4,4,4,7,7,4,4,1,4,7,1,4,4,1,1,7,4,6,7,4,1,5,6,4,4,4,1,3,4,1,7,7,7,7,1,4,4
"666",2,3,5,6,3,1,4,5,5,6,3,6,2,3,5,3,6,4,4,4,2,6,2,4,4,5,5,4,5,5,6,6,6,3,5,4,2,2,4,3,4,6,6,3,5,5,5,5,3,6,4,6,6,3,5,5,3,5,5,4,6,5,2,3,4,2,6,2,1,4,1,6,5
"667",6,4,4,5,6,1,5,6,6,7,5,3,4,2,7,5,5,5,4,5,5,4,4,4,4,7,4,3,3,6,6,6,6,2,6,3,2,1,5,7,6,6,6,7,6,7,1,4,6,7,4,7,5,4,7,6,3,4,6,5,6,4,4,4,4,4,7,4,1,6,5,6,4
"668",4,6,3,6,5,2,4,6,5,6,5,6,6,3,6,3,6,5,5,4,5,5,3,5,3,5,5,3,5,5,5,5,6,3,5,5,4,5,5,6,4,4,6,5,6,5,6,5,3,5,3,5,6,6,6,6,3,5,6,3,5,5,4,2,6,3,4,5,5,6,2,3,5
"669",2,5,5,5,6,2,3,5,6,6,5,5,5,3,5,2,5,4,5,4,6,5,3,5,5,6,4,3,3,5,4,5,5,2,5,5,2,2,5,6,3,5,6,3,5,3,2,4,4,5,3,5,3,3,6,6,2,4,5,3,6,4,6,5,5,5,7,2,3,3,2,6,5
"670",3,2,7,5,5,1,3,7,7,7,1,7,1,1,6,2,7,3,1,2,7,6,6,1,4,7,5,2,2,5,5,6,7,2,4,5,2,1,6,5,3,1,7,6,6,7,1,2,7,7,1,7,3,5,7,7,1,7,7,7,7,2,5,5,1,1,7,2,1,4,3,7,4
"671",5,6,6,5,5,2,5,6,5,6,6,5,6,4,5,6,6,5,6,5,6,6,4,6,5,5,5,5,6,6,5,6,5,5,6,5,2,5,6,5,6,6,6,6,6,6,5,5,3,6,5,6,6,5,6,6,5,6,6,3,6,3,6,6,6,5,6,6,2,3,5,5,5
"672",4,4,7,1,2,5,6,7,6,7,7,6,7,2,7,4,6,4,6,1,6,6,4,4,5,7,4,1,6,7,5,6,6,1,6,4,4,4,1,7,4,3,7,7,7,7,1,6,3,7,4,6,6,6,6,7,6,7,6,6,6,5,4,7,6,1,7,4,2,7,4,6,6
"673",3,2,5,5,3,6,5,3,3,3,3,6,2,3,6,2,4,4,6,5,4,5,2,3,6,4,5,6,6,5,6,6,7,3,5,4,2,5,5,2,6,5,4,3,6,4,5,6,3,2,6,5,6,6,6,6,5,5,4,3,6,5,3,5,6,4,6,3,3,5,2,5,6
"674",6,4,6,6,6,3,5,5,6,7,2,6,5,5,7,1,7,6,5,3,7,6,5,4,5,6,6,3,4,6,7,6,7,2,6,5,2,5,5,6,7,7,7,7,7,7,2,5,5,7,4,7,6,5,6,7,4,7,7,6,6,4,3,5,6,1,7,5,2,6,5,6,6
"675",3,2,7,6,3,4,4,6,4,6,2,6,1,4,6,5,7,6,5,4,7,6,3,4,4,6,4,2,4,6,6,6,7,2,5,5,2,6,4,6,6,6,7,7,5,6,1,4,1,4,4,7,4,4,7,7,2,6,6,4,7,4,7,4,6,1,6,5,2,2,1,7,6
"676",5,5,6,5,5,2,5,5,5,5,3,5,5,6,5,3,6,5,5,3,5,6,4,3,4,6,4,3,2,5,4,6,5,3,6,5,3,3,3,5,3,3,5,4,5,5,5,5,5,5,3,3,3,4,5,6,4,5,4,5,6,4,6,5,3,2,6,3,2,5,6,6,5
"677",7,1,6,7,7,4,4,7,7,7,1,7,4,1,7,7,7,7,7,7,7,7,7,1,7,7,7,1,4,7,7,7,7,1,4,4,1,4,7,7,7,7,4,1,7,7,1,4,1,7,4,7,7,1,7,7,4,4,7,1,7,4,7,3,1,1,7,1,1,7,4,7,7
"678",6,5,4,5,5,3,5,6,6,6,2,6,3,4,6,2,6,6,4,2,4,4,6,5,3,6,4,6,6,6,6,6,6,6,6,4,4,2,7,6,6,4,6,7,7,6,2,6,6,6,6,7,6,4,6,6,2,6,6,4,7,5,4,6,6,6,6,4,2,6,6,6,5
"679",5,6,7,6,6,3,5,6,6,7,6,6,5,4,6,2,6,6,5,2,7,6,7,3,5,6,5,1,4,6,6,6,7,2,7,5,3,3,4,5,5,7,7,7,6,7,2,5,6,7,4,6,4,5,6,6,4,6,6,5,6,5,5,6,5,2,6,6,2,6,5,7,6
"680",5,3,6,5,4,4,4,6,6,6,3,6,4,4,6,2,6,6,5,3,3,5,3,4,4,6,6,5,6,5,5,6,6,4,5,5,3,5,6,6,6,4,6,6,6,6,3,4,4,6,6,6,6,4,6,6,3,6,6,3,5,4,5,6,6,5,6,6,3,3,3,6,5
"681",3,4,6,4,4,3,4,6,6,7,4,4,5,4,6,5,6,5,4,2,6,5,4,4,4,6,4,2,4,5,6,6,5,2,5,4,2,2,6,6,5,3,7,5,5,6,4,4,5,5,3,7,4,4,6,7,2,5,6,4,6,4,3,4,6,3,6,4,3,6,3,6,4
"682",1,3,3,5,3,1,3,3,2,5,3,5,1,2,3,3,5,3,5,3,3,5,4,1,3,5,3,4,4,4,3,5,5,3,4,5,1,1,5,5,5,3,3,1,3,3,1,4,4,3,3,7,3,2,5,5,3,3,4,1,5,2,3,3,2,2,4,3,5,3,1,4,3
"683",6,3,4,5,6,3,6,5,7,6,5,7,6,2,7,6,6,5,5,3,5,2,6,3,5,7,5,2,3,5,6,7,6,3,5,3,2,2,4,6,4,4,6,7,5,6,3,3,6,6,5,7,6,5,7,6,2,5,7,3,6,5,3,3,7,2,7,5,2,6,6,7,6
"684",3,6,7,7,7,1,5,7,6,7,5,7,5,4,6,2,7,5,5,4,6,7,3,4,5,7,5,5,4,6,6,7,6,4,6,5,1,1,5,7,6,2,7,3,5,4,4,4,3,6,6,7,4,5,7,7,6,5,7,4,7,5,4,4,5,4,7,1,1,3,1,7,6
"685",5,5,5,4,6,3,3,6,5,5,4,4,4,4,5,3,5,4,4,3,4,3,6,4,3,6,3,3,4,4,4,5,3,3,4,5,4,2,5,5,5,4,5,4,4,5,2,3,5,5,4,5,4,4,5,5,4,5,5,3,5,3,3,5,4,3,5,5,4,5,4,5,3
"686",1,2,3,4,5,3,4,3,7,5,5,4,2,4,3,4,5,5,3,2,3,5,1,1,5,5,4,1,1,5,5,5,5,1,5,4,1,1,5,5,1,7,3,1,7,7,1,7,3,5,7,7,5,1,6,7,1,7,5,3,7,2,3,3,6,1,3,1,1,3,1,7,5
"687",3,1,5,5,6,1,2,4,6,4,1,5,2,3,5,3,4,2,4,1,3,4,4,2,4,3,4,1,5,3,4,4,6,2,4,3,1,1,4,4,3,4,6,2,5,4,1,2,4,5,4,6,3,3,4,5,1,3,4,3,6,2,3,4,3,1,5,1,1,4,1,4,4
"688",3,5,7,6,7,2,6,7,6,7,5,7,5,5,6,1,6,6,6,5,7,5,4,5,5,6,6,5,5,7,7,7,6,1,6,3,2,4,2,7,5,3,7,3,6,6,5,6,3,6,5,5,7,5,7,7,5,6,7,3,7,6,6,5,7,6,7,5,3,2,5,6,6
"689",2,3,6,5,5,3,4,6,5,7,3,6,5,3,6,5,5,6,5,2,5,5,5,5,3,6,5,3,4,5,4,5,7,3,5,3,5,4,5,6,6,6,6,6,5,6,4,3,5,5,4,6,5,4,6,6,2,5,6,4,6,3,3,2,5,2,6,6,3,6,2,6,4
"690",3,6,3,6,7,2,2,7,6,7,2,6,5,3,7,5,7,5,6,1,6,6,6,3,4,7,4,1,1,7,5,7,5,2,5,4,2,2,4,7,5,6,6,2,5,6,2,5,7,7,2,5,6,6,6,7,1,6,7,6,5,5,7,6,3,2,7,2,2,7,7,7,5
"691",6,6,7,6,7,3,5,7,7,7,6,7,5,6,7,2,7,6,5,2,7,5,2,7,5,7,5,1,6,6,7,7,6,3,7,7,3,4,2,6,2,6,7,4,6,7,4,7,5,7,6,7,5,7,7,7,4,7,6,1,7,6,7,6,4,2,7,3,4,6,4,7,6
"692",2,3,3,5,4,5,5,4,3,3,4,6,2,2,6,2,6,6,5,6,3,5,2,6,5,7,5,6,6,5,5,6,6,6,5,6,2,6,6,2,5,6,5,2,6,2,6,6,5,2,6,5,6,6,6,6,6,6,6,5,6,5,5,2,6,3,2,2,2,2,3,6,5
"693",6,6,7,5,7,5,7,7,7,7,7,7,6,6,7,6,7,7,5,6,7,3,7,6,6,7,6,5,6,7,7,7,7,5,7,6,3,5,6,7,7,7,7,7,7,7,5,5,6,7,5,7,7,6,7,7,5,7,7,3,7,6,7,6,7,6,7,7,3,4,4,7,6
"694",4,2,4,2,4,4,4,2,4,4,1,4,4,4,4,4,4,2,4,4,4,4,4,4,4,3,4,4,4,2,3,4,4,4,4,4,4,7,4,4,4,6,4,4,5,4,2,3,4,4,4,6,4,4,4,4,4,4,4,4,4,2,1,2,6,4,4,4,4,4,2,4,4
"695",3,2,6,6,4,2,4,7,6,6,5,6,2,4,6,4,5,4,5,3,5,5,3,4,4,6,5,2,2,5,3,4,6,2,4,5,3,3,6,6,5,7,4,5,4,5,2,2,3,6,3,6,5,4,7,6,2,4,4,5,6,4,2,5,4,2,6,5,2,7,2,7,5
"696",4,4,6,4,4,4,4,6,4,6,4,4,2,4,4,4,4,4,4,2,4,4,4,4,4,5,4,2,4,6,6,6,4,4,4,5,2,4,4,6,6,4,6,4,4,4,2,4,6,4,4,4,5,4,6,6,3,4,4,6,5,5,4,4,4,2,4,4,4,6,2,4,4
"697",3,6,5,6,2,2,4,5,6,6,6,6,6,6,6,3,6,6,2,6,2,2,6,2,2,6,2,2,6,2,5,7,5,6,6,6,6,2,4,6,2,6,2,1,6,4,6,6,6,6,5,6,7,2,6,6,7,5,6,2,3,5,3,6,2,5,2,2,2,3,6,6,6
"698",6,2,7,5,3,1,3,5,4,5,2,5,6,3,5,3,6,2,3,4,5,4,4,3,3,3,3,1,4,5,7,6,6,3,5,5,1,1,4,7,6,4,5,2,5,3,3,6,4,4,3,6,2,3,5,5,6,5,5,4,4,5,5,5,2,1,6,2,2,5,4,6,4
"699",4,6,6,6,4,2,4,7,6,7,7,6,7,6,6,4,6,5,4,5,7,4,3,5,5,7,3,4,4,5,6,6,6,4,6,6,3,2,5,7,5,6,5,5,6,4,4,5,5,5,4,6,5,5,7,5,4,5,6,4,5,5,5,4,4,5,7,4,3,7,7,7,5
"700",6,6,6,5,6,3,5,7,6,7,6,7,6,6,7,4,6,5,5,2,6,5,4,6,5,7,5,2,5,6,5,7,6,4,7,7,2,6,7,7,2,6,7,7,7,7,6,5,6,6,5,7,6,5,7,7,2,5,7,7,6,6,5,6,6,2,7,6,5,7,2,7,6
"701",2,4,6,5,7,5,6,7,7,7,6,7,6,3,6,3,7,6,6,5,6,5,3,7,5,7,6,6,6,6,6,7,7,7,7,3,3,3,6,6,3,6,7,4,7,7,6,6,5,7,5,7,3,7,6,7,2,7,7,3,6,5,3,3,5,7,7,5,2,5,6,6,6
"702",5,5,6,5,6,4,6,6,6,6,4,6,6,3,6,4,6,6,5,6,5,6,6,4,6,6,6,5,6,6,6,6,6,4,6,5,2,3,6,6,6,6,6,7,6,6,4,6,5,7,6,6,6,6,6,6,5,6,6,5,6,5,5,3,6,6,7,3,2,6,6,6,6
"703",7,7,7,6,7,7,6,1,7,7,7,6,7,4,7,1,7,7,6,6,7,7,7,7,6,7,7,5,5,1,7,7,7,7,6,7,4,7,4,7,6,6,7,7,7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7,5,5,7,7,6,4,7,7,3,7,2,4,6
"704",2,4,7,6,4,3,5,7,7,7,4,7,4,4,7,1,7,7,4,5,7,6,4,4,5,7,6,6,7,6,3,7,7,6,4,5,1,4,7,7,5,4,7,3,7,7,4,5,2,7,6,6,7,6,7,7,4,6,7,3,6,5,5,5,7,4,7,2,2,5,6,6,6
"705",5,3,6,4,5,2,3,5,4,6,2,4,4,2,4,3,6,5,5,3,3,5,2,3,4,4,4,4,6,4,5,6,6,4,5,5,2,3,7,4,4,7,6,4,6,4,3,5,4,4,4,6,4,4,7,7,3,6,5,4,6,4,4,4,5,5,5,4,3,5,3,6,4
"706",5,3,6,6,6,3,5,6,6,6,3,7,5,5,6,2,6,6,6,3,6,6,5,5,6,6,6,3,6,6,6,6,6,5,6,6,5,5,6,6,5,3,6,3,5,3,5,6,5,6,5,6,6,6,6,7,6,6,6,1,6,6,5,6,5,3,6,6,7,3,6,6,6
"707",7,1,7,7,7,4,7,7,4,7,4,7,7,4,7,1,7,7,7,7,7,7,4,4,7,4,7,4,4,7,7,7,7,4,7,7,1,4,4,4,1,4,7,4,7,4,4,7,4,7,4,4,4,7,7,7,7,7,7,4,7,7,7,7,4,4,7,1,1,4,4,7,7
"708",7,5,7,5,7,4,6,7,7,7,6,7,6,4,7,1,6,6,4,6,7,6,7,6,6,7,7,5,7,6,6,7,7,6,6,7,2,4,6,7,6,7,7,7,7,7,6,6,6,7,7,7,7,6,7,7,5,7,7,4,6,6,7,7,7,6,7,3,2,7,5,7,4
"709",6,6,6,4,7,6,7,6,6,6,7,6,6,6,6,4,6,7,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,7,7,4,6,1,7,6,4,6,6,6,6,6,6,4,6,6,4,7,6,7,7,6,6,6,2,6,6,6,6,7,6,6,2,4,2,4,6,6
"710",5,3,7,5,5,1,4,6,6,6,2,6,4,2,5,2,6,4,6,4,5,5,2,3,5,5,5,3,3,5,5,6,6,3,5,3,2,1,6,5,2,5,7,4,5,3,2,4,6,5,4,7,3,4,6,7,3,5,5,3,5,3,4,4,3,3,7,4,1,5,1,5,4
"711",6,3,6,5,5,1,4,6,6,6,3,6,6,2,6,4,5,5,5,5,6,3,6,5,4,5,5,5,3,4,6,6,6,5,6,5,1,1,6,6,5,3,7,5,6,4,4,5,5,5,5,4,5,6,6,6,5,5,5,2,6,5,6,6,3,4,6,3,2,3,5,3,5
"712",2,2,7,7,5,2,2,5,5,5,1,6,2,2,5,3,5,5,6,4,3,5,2,2,5,6,5,1,5,5,6,6,6,1,6,5,2,1,2,3,5,2,6,5,6,7,2,5,5,6,5,7,5,3,6,6,3,5,5,6,7,3,2,4,3,2,7,5,3,6,1,7,5
"713",7,7,7,6,7,5,7,7,7,7,7,6,7,7,7,2,7,7,6,5,7,2,7,5,7,7,6,2,7,7,7,7,7,3,7,6,1,6,4,7,6,7,7,5,7,7,4,6,5,7,6,7,7,6,7,7,4,7,7,1,7,5,6,6,7,5,7,4,6,6,7,7,6
"714",3,2,4,5,5,1,3,5,3,6,2,5,3,3,6,2,6,3,5,5,6,6,5,4,5,6,5,3,2,5,5,4,6,3,5,5,1,2,6,6,5,4,6,3,6,5,3,5,6,3,2,6,5,5,6,6,3,6,5,3,6,4,3,2,5,5,6,2,1,4,3,6,4
"715",7,6,7,7,7,5,5,7,7,7,6,7,7,2,7,1,4,7,5,2,7,5,7,6,7,7,7,4,7,7,5,7,7,3,7,6,2,2,4,7,7,7,7,7,7,7,6,7,7,7,1,7,7,6,7,7,1,7,7,4,7,5,7,4,7,4,7,2,2,7,3,7,6
"716",6,3,4,4,6,3,5,6,6,7,3,6,6,7,6,3,6,5,4,2,6,4,5,4,4,7,5,5,5,5,6,6,7,3,5,6,3,4,6,6,7,6,7,5,6,7,3,5,4,7,4,7,6,5,6,7,1,5,6,4,7,4,6,6,6,4,7,3,2,7,5,7,5
"717",4,3,3,6,6,3,4,5,6,5,4,6,5,3,5,3,6,4,5,5,4,4,4,3,4,7,6,3,5,4,5,5,4,5,5,3,1,2,4,7,7,5,6,4,5,6,3,5,5,6,5,6,4,5,7,5,4,4,5,5,7,5,3,3,3,4,7,4,1,4,5,6,5
"718",5,3,6,5,4,1,3,6,4,5,2,5,4,4,6,3,5,4,5,3,5,6,3,3,3,4,4,4,2,5,5,5,5,3,5,4,1,2,4,5,3,5,5,4,5,5,4,4,5,4,4,5,4,5,6,5,4,5,6,4,6,3,4,3,5,2,6,2,1,6,5,5,4
"719",5,6,7,4,6,1,5,7,6,7,7,6,7,1,6,6,6,7,4,3,6,6,4,6,6,6,6,3,2,5,5,6,6,4,6,6,1,6,4,7,7,1,7,3,6,7,6,5,4,7,6,7,7,5,7,7,4,6,7,4,6,5,6,6,7,5,7,4,6,4,2,7,5
"720",4,3,2,4,6,3,4,6,3,3,4,4,6,3,5,4,5,5,5,5,4,5,5,6,4,2,5,4,5,5,6,6,4,3,6,3,3,6,5,3,4,5,6,2,3,3,6,3,2,6,4,4,6,7,5,5,4,6,6,4,6,2,4,2,5,5,4,4,4,3,6,4,4
"721",5,4,6,4,6,3,4,3,5,6,4,5,4,4,6,3,5,5,4,4,5,4,4,4,5,6,4,3,4,5,6,4,5,4,5,4,3,4,4,6,4,5,6,4,5,6,2,4,4,6,4,6,4,4,6,6,3,5,6,4,6,4,4,4,5,3,6,4,4,5,2,6,4
"722",5,5,5,4,6,4,4,4,6,6,4,6,6,5,5,2,5,5,5,5,5,5,4,5,5,5,5,4,5,5,6,5,7,4,5,5,2,5,5,6,2,3,5,3,5,5,4,5,3,5,6,6,3,5,5,7,4,5,5,4,6,4,5,6,4,3,6,3,3,5,5,6,5
"723",7,2,7,4,4,1,4,6,3,6,2,5,3,4,4,3,3,4,4,2,5,4,3,5,4,5,3,3,1,4,2,4,4,4,4,2,2,1,4,4,1,4,7,1,5,7,4,3,4,6,1,5,3,4,5,7,2,4,5,2,7,4,6,5,4,1,7,3,6,4,1,6,4
"724",1,1,5,6,2,3,3,5,5,5,1,5,1,1,5,1,3,2,2,6,2,5,6,1,2,5,5,1,5,4,5,3,4,2,3,5,1,1,1,5,5,6,6,3,6,5,1,3,5,6,2,7,2,1,5,5,1,5,2,5,5,2,1,1,1,2,5,1,1,4,1,7,6
"725",5,2,1,5,5,1,2,4,3,5,5,5,5,2,7,2,7,3,3,6,3,7,5,5,3,5,2,7,6,3,4,4,1,3,1,7,1,4,1,2,2,6,6,7,1,4,2,7,3,7,5,7,1,5,7,6,3,3,7,3,1,7,7,4,4,5,2,5,6,5,2,5,7
"726",3,3,6,3,6,3,3,6,4,6,4,5,6,6,5,2,5,6,6,3,5,5,2,6,5,5,4,6,5,5,6,6,6,4,5,5,3,6,4,6,5,4,5,5,7,4,3,7,4,6,4,6,6,6,6,6,5,4,5,6,6,4,5,5,6,2,5,3,3,6,6,6,5
"727",3,5,5,4,5,2,3,5,5,5,4,5,4,3,4,4,6,3,5,5,4,5,4,5,4,5,3,5,6,5,4,6,5,4,4,5,3,3,7,6,4,6,5,4,5,5,4,3,4,5,5,7,3,4,5,5,3,4,5,3,5,2,3,3,3,4,5,3,3,3,3,5,4
"728",6,5,6,5,6,3,5,6,6,7,3,6,3,3,6,3,6,5,5,5,6,5,6,6,4,6,6,3,3,5,6,6,5,5,6,6,2,3,6,6,2,6,7,3,5,6,3,5,5,5,5,6,6,4,6,5,5,6,6,3,6,5,3,6,3,3,7,3,3,6,3,7,6
"729",6,5,6,5,5,3,5,5,4,6,4,6,5,4,6,5,6,5,4,3,4,6,5,4,4,4,5,2,4,5,6,6,5,3,5,5,3,3,6,6,5,6,6,4,6,5,2,5,6,5,4,6,5,4,6,7,5,6,6,4,5,5,4,4,6,3,6,5,4,6,4,6,3
"730",4,2,5,4,3,2,3,5,5,4,5,4,4,2,4,4,4,5,4,2,4,4,5,4,4,5,4,3,4,5,4,5,4,2,5,4,2,2,5,5,6,5,5,6,5,6,2,2,5,6,4,5,5,4,4,6,2,5,4,5,4,3,3,3,6,3,4,6,3,5,3,5,3
"731",7,6,7,3,6,2,6,7,6,6,5,7,6,4,7,3,7,5,5,5,7,5,6,4,4,4,5,2,6,6,4,6,6,5,4,5,2,4,5,7,5,1,7,3,6,2,3,4,6,6,5,7,5,5,6,7,2,7,6,2,7,3,7,6,5,3,7,1,1,4,2,7,4
"732",3,3,3,5,5,2,2,2,5,4,2,6,1,2,2,3,5,2,3,7,2,6,3,2,3,6,5,3,5,3,5,5,5,3,3,3,1,1,5,5,5,2,6,5,3,3,2,3,3,5,5,5,5,5,5,6,5,5,2,5,3,3,3,6,5,2,5,1,2,2,2,5,3
"733",3,6,7,5,7,6,7,7,7,7,5,6,7,7,7,3,7,7,7,7,7,7,7,6,7,7,7,1,7,6,5,7,7,2,7,2,2,5,7,6,6,7,7,7,7,7,2,7,5,7,5,7,5,7,7,7,5,7,7,3,7,5,7,6,6,1,7,7,2,7,3,7,6
"734",2,4,6,5,6,2,6,6,6,6,3,6,5,2,6,3,6,6,6,6,1,6,6,3,4,5,3,5,3,7,6,6,6,5,6,5,2,2,6,7,5,6,5,2,5,6,2,5,3,5,6,7,6,5,6,6,3,6,6,4,6,5,2,4,4,4,6,2,1,6,3,7,6
"735",1,7,7,7,7,7,7,7,7,7,1,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,1,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
"736",3,3,6,5,5,2,4,5,6,6,3,5,3,3,6,3,5,3,5,3,4,4,3,2,4,6,4,2,4,5,5,5,6,3,5,5,2,2,5,6,5,6,5,4,5,3,2,4,3,4,4,6,4,4,5,5,3,5,5,4,5,2,3,5,3,2,6,2,1,5,2,7,4
"737",2,2,1,5,2,3,6,6,2,1,3,6,1,2,5,2,6,7,7,7,2,6,3,5,5,6,7,7,6,7,6,5,6,6,5,6,1,6,6,1,5,7,1,4,7,1,7,7,2,1,7,2,4,6,6,6,5,7,6,2,7,7,1,1,6,7,1,1,1,1,1,7,6
"738",5,5,3,5,5,5,7,6,6,6,5,6,6,5,5,4,6,6,5,3,5,6,5,5,5,6,5,2,6,6,5,5,6,3,6,6,4,5,6,6,4,4,6,7,6,3,3,4,5,5,3,6,5,5,5,6,3,6,5,4,6,3,5,3,5,2,6,3,4,5,5,6,5
"740",7,7,1,7,1,1,7,7,6,1,7,7,7,7,1,7,7,7,1,1,1,7,7,1,2,1,1,7,1,1,7,7,7,1,7,1,6,1,6,1,1,7,6,7,7,1,7,1,1,6,1,1,7,7,7,1,7,7,7,7,1,1,1,1,7,7,1,7,6,7,7,1,7
"741",5,2,6,4,5,2,4,5,4,5,3,5,6,4,5,2,4,3,5,2,6,6,4,2,3,4,4,2,4,4,4,4,6,3,5,4,1,2,5,6,3,4,6,3,4,5,3,4,4,3,2,6,3,3,4,6,1,5,4,3,6,3,5,4,3,1,6,2,4,4,1,7,4
"742",3,6,6,7,7,1,5,7,7,7,5,7,6,6,6,1,7,5,5,7,5,7,6,7,4,7,4,6,7,7,7,7,7,7,7,5,1,1,6,7,2,2,7,7,7,1,4,7,5,7,6,7,5,6,7,7,1,6,7,1,7,7,3,7,6,6,7,3,1,7,1,7,4
"743",7,4,7,1,7,7,7,2,7,7,7,6,7,1,7,2,7,7,7,1,7,7,7,7,7,7,7,2,7,7,7,7,7,2,7,6,2,6,1,7,7,7,7,7,7,7,4,5,7,7,6,7,7,7,7,7,4,7,7,4,7,2,1,4,7,3,7,6,2,7,4,7,4
"744",4,3,4,4,5,3,3,4,4,4,3,4,2,4,4,3,4,3,4,3,4,4,4,4,3,4,4,3,3,3,4,4,5,4,4,4,3,3,4,5,4,4,5,4,4,4,3,3,4,4,3,5,3,4,4,5,3,4,4,4,5,3,4,4,4,4,5,4,3,4,3,4,4
